Trx Date,Trx Number,Party Name,Ship City,Ship State,Ship Postal Code,Shipping Method,Segment1,Cases SUM,24 PBE Cases
2/14/2017,11910388,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-1680,-1680
2/15/2017,11910427,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,-1680,-1680
2/14/2017,11910375,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-1596,-1596
2/7/2017,11910361,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/13/2017,11910362,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,-1440,-1080
2/13/2017,11910364,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/13/2017,11910365,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/14/2017,11910376,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/14/2017,11910382,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/15/2017,11910505,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-1440,-1080
2/4/2017,11910358,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00043,-1440,-3840
2/13/2017,11910363,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,-1440,-3840
2/15/2017,11910426,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00043,-1440,-3840
2/15/2017,11910458,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00043,-1440,-3840
2/15/2017,11910690,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00043,-1440,-3840
2/15/2017,11910695,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,DELIVERY,FNG00043,-1440,-3840
2/15/2017,11910854,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00043,-1440,-3840
2/13/2017,11910366,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-1428,-1428
2/15/2017,11910497,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,-1428,-1428
2/7/2017,11910196,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-1260,-1260
2/15/2017,11910506,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,-1260,-1260
2/4/2017,11910359,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,-1152,-1920
2/14/2017,11910385,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,-1152,-1920
2/14/2017,11910378,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,-1092,-1092
2/13/2017,11910371,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,-1056,-660
2/14/2017,11910386,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00030,-1056,-660
2/15/2017,11910650,CUSTOMER 1,CHALCO,MX,56640,DELIVERY,FNG00030,-1056,-660
2/15/2017,11910710,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,-1056,-660
2/15/2017,11910719,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00030,-1056,-660
2/16/2017,11910859,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00030,-1056,-660
2/13/2017,11910372,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,-1008,-1008
2/15/2017,11910499,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,-864,-1440
2/15/2017,11910500,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,-864,-1440
2/20/2017,11910592,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,-864,-1440
2/15/2017,11910507,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,-756,-756
2/3/2017,11910357,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,-672,-672
2/14/2017,11910381,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,-600,-450
2/13/2017,11910370,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,-588,-588
2/13/2017,11910372,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,-420,-420
2/15/2017,11910498,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,-420,-420
2/7/2017,11910196,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,-336,-336
2/13/2017,11910374,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,-336,-336
2/14/2017,11910378,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,-336,-336
2/13/2017,11910367,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-252,-252
2/13/2017,11910369,CUSTOMER 1,MONTERREY,NL,66550,DELIVERY,FNG00015,-252,-252
2/14/2017,11910377,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,DELIVERY,FNG00014,-168,-168
2/14/2017,11910384,CUSTOMER 1,CHALCO,MX,56640,DELIVERY,FNG00014,-168,-168
2/15/2017,11910462,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,-168,-168
2/15/2017,11910497,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,-168,-168
2/16/2017,11910590,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00019,-168,-168
2/13/2017,11910373,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,-120,-90
2/14/2017,11910380,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00031,-120,-90
2/13/2017,11910366,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,-84,-84
2/13/2017,11910374,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-84,-84
2/14/2017,11910377,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,DELIVERY,FNG00015,-84,-84
2/14/2017,11910383,CUSTOMER 1,CHALCO,MX,56640,DELIVERY,FNG00015,-84,-84
2/15/2017,11910425,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,-84,-84
2/15/2017,11910459,CUSTOMER 1,CHALCO,MX,56640,DELIVERY,FNG00014,-84,-84
2/19/2017,11910632,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,-84,-84
2/18/2017,11910591,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,-60,-80
2/15/2017,11910625,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,DELIVERY,FNG00031,-11,-8.25
2/13/2017,11910368,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00031,-10,-7.5
2/14/2017,11910379,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00031,-3,-2.25
2/15/2017,11910631,CUSTOMER 1,MONTERREY,NL,66550,DELIVERY,FNG00031,-2,-1.5
2/1/2017,11910404,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,-1,-1
2/15/2017,11910588,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00014,-1,-1
2/21/2017,11910717,CUSTOMER 1,MONTERREY,NL,66550,DELIVERY,FNG00031,-1,-0.75
2/14/2017,11910387,CUSTOMER 1,MONTERREY,NL,66550,DELIVERY,FNG00043,-1,-2.67
2/26/2017,11910804,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00020,70,43.75
2/7/2017,11910182,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,84,84
2/7/2017,11910199,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,84,84
2/8/2017,11910248,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,84,84
2/10/2017,11910302,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,84,84
2/20/2017,11910578,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,84,84
2/3/2017,11910111,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,168,168
2/3/2017,11910113,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
2/4/2017,11910130,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,168,168
2/5/2017,11910144,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,168,168
2/7/2017,11910180,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,168,168
2/10/2017,11910317,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
2/12/2017,11910337,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,168,168
2/13/2017,11910351,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,168,168
2/16/2017,11910454,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,168,168
2/16/2017,11910455,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
2/16/2017,11910457,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,168,168
2/20/2017,11910582,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,168,168
2/21/2017,11910637,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,168,168
2/25/2017,11910738,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,168,168
2/26/2017,11910806,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,168,168
2/27/2017,11910824,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,168,168
2/26/2017,11910805,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00019,168,168
2/3/2017,11910115,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,252,252
2/8/2017,11910249,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,252,252
2/10/2017,11910303,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,252,252
2/12/2017,11910334,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,252,252
2/25/2017,11910737,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,252,252
2/26/2017,11910791,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,252,252
2/27/2017,11910817,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,252,252
2/27/2017,11910819,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,252,252
2/6/2017,11910164,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,336,336
2/7/2017,11910183,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,336,336
2/7/2017,11910200,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,336,336
2/7/2017,11910211,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,336,336
2/8/2017,11910236,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,336,336
2/11/2017,11910325,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,336,336
2/12/2017,11910336,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,336,336
2/13/2017,11910344,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00014,336,336
2/15/2017,11910424,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,336,336
2/20/2017,11910584,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,336,336
2/22/2017,11910651,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,336,336
2/26/2017,11910807,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,336,336
2/27/2017,11910818,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,336,336
2/3/2017,11910110,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,420,420
2/6/2017,11910166,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,420,420
2/7/2017,11910211,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,420,420
2/8/2017,11910236,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,420,420
2/11/2017,11910326,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,420,420
2/12/2017,11910335,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,420,420
2/13/2017,11910352,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,420,420
2/16/2017,11910456,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,420,420
2/20/2017,11910581,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,420,420
2/6/2017,11910165,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,504,504
2/12/2017,11910333,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,504,504
2/13/2017,11910344,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,504,504
2/15/2017,11910423,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,504,504
2/8/2017,11910250,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,588,588
2/13/2017,11910342,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,588,588
2/22/2017,11910652,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,588,588
2/27/2017,11910814,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,588,588
2/1/2017,11910027,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,672,672
2/1/2017,11910028,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,672,672
2/1/2017,11910028,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,672,672
2/10/2017,11910301,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,672,672
2/19/2017,11910558,CUSTOMER 3,EL SALTO,JA,45690,DELIVERY,FNG00013,672,672
2/27/2017,11910816,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,672,672
2/27/2017,11910823,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,672,672
2/18/2017,11910515,CUSTOMER 3,TEOLOYUCAN,MX,54770,DELIVERY,FNG00013,756,756
2/15/2017,11910428,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00030,792,495
2/15/2017,11910429,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00030,792,495
2/16/2017,11910483,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,792,495
2/16/2017,11910484,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,792,495
2/1/2017,11909983,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/1/2017,11909984,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/1/2017,11909985,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/1/2017,11909986,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/1/2017,11909991,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/1/2017,11909993,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/1/2017,11909994,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/1/2017,11909997,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11909998,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11910001,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11910002,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11910012,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/1/2017,11910014,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/1/2017,11910035,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11910036,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/1/2017,11910038,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/1/2017,11910039,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910055,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910056,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910059,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910060,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910062,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910063,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910064,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910065,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910066,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910067,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910068,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910069,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/2/2017,11910071,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910072,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910076,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910077,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/2/2017,11910086,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/2/2017,11910090,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/3/2017,11910105,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/3/2017,11910106,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/3/2017,11910118,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/3/2017,11910119,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/4/2017,11910122,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/4/2017,11910123,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/4/2017,11910124,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/5/2017,11910157,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/5/2017,11910158,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/7/2017,11910167,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910168,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910171,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/7/2017,11910172,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910173,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910174,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/7/2017,11910176,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/7/2017,11910177,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/7/2017,11910178,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910179,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/7/2017,11910198,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/7/2017,11910201,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,864,1440
2/8/2017,11910226,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/8/2017,11910227,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/9/2017,11910293,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/9/2017,11910294,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/10/2017,11910309,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/10/2017,11910310,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/10/2017,11910311,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/10/2017,11910312,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/10/2017,11910314,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/10/2017,11910315,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/14/2017,11910406,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/14/2017,11910407,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/16/2017,11910476,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/16/2017,11910477,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/16/2017,11910479,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/16/2017,11910480,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/16/2017,11910481,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/16/2017,11910482,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/17/2017,11910490,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/17/2017,11910491,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/17/2017,11910501,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/17/2017,11910502,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/17/2017,11910508,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/17/2017,11910509,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/17/2017,11910510,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/17/2017,11910511,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/18/2017,11910516,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910517,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910521,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/18/2017,11910522,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
2/18/2017,11910524,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/18/2017,11910525,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/18/2017,11910531,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910532,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910533,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910534,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/18/2017,11910537,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/18/2017,11910541,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/19/2017,11910563,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/19/2017,11910564,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/19/2017,11910568,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/19/2017,11910569,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
2/19/2017,11910574,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/19/2017,11910575,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/20/2017,11910586,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/20/2017,11910587,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00033,864,1440
2/20/2017,11910589,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/20/2017,11910593,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
2/20/2017,11910598,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
2/20/2017,11910599,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
2/20/2017,11910611,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,864,1440
2/20/2017,11910613,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,864,1440
